source airport, destination airport, distance (weighted km), number of passengers, aircraft type, expected time, ticket cost, net profit
Ronald Reagan Washington National Airport,Dallas/Fort Worth International Airport,1901.0262934052712,11,Airbus A220-300,207.24307372242487,314.1379971420287,-11623.105894255063
Ronald Reagan Washington National Airport,Denver International Airport,2346.7417323371483,4,Boeing 737-600,228.8052107241149,571.7464232547782,-18124.361617176466
Ronald Reagan Washington National Airport,Denver International Airport,2346.7417323371483,4,Boeing 767-800,228.8052107241149,432.34892659161335,-22784.788431378023
Ronald Reagan Washington National Airport,Denver International Airport,2346.7417323371483,4,Airbus A200-100,240.2753443942537,489.76569290047945,-17876.4477908675
Ronald Reagan Washington National Airport,Denver International Airport,2346.7417323371483,4,Airbus A220-300,240.2753443942537,368.25255746867333,-16203.112528621627
Ronald Reagan Washington National Airport,O'Hare International Airport,979.5944741438616,14,Boeing 737-600,135.9845395038638,303.93689796680366,-6595.430685879639
Ronald Reagan Washington National Airport,O'Hare International Airport,979.5944741438616,14,Boeing 767-800,135.9845395038638,221.5729113186704,-9461.163313307226
Ronald Reagan Washington National Airport,O'Hare International Airport,979.5944741438616,14,Airbus A200-100,139.2643934530516,261.97968341252715,-6942.46161043197
Ronald Reagan Washington National Airport,O'Hare International Airport,979.5944741438616,14,Airbus A220-300,139.2643934530516,202.26644544123073,-6877.059145001844
Ronald Reagan Washington National Airport,Los Angeles International Airport,3652.905628463995,26,Boeing 737-600,322.62085486689773,827.6099601734671,-8027.816613682626
Ronald Reagan Washington National Airport,Los Angeles International Airport,3652.905628463995,26,Boeing 767-800,322.62085486689773,633.7230065739147,-19455.296301819184
Ronald Reagan Washington National Airport,Los Angeles International Airport,3652.905628463995,26,Airbus A200-100,341.66990579491187,707.3910144252122,-10257.16970916558
Ronald Reagan Washington National Airport,Los Angeles International Airport,3652.905628463995,26,Airbus A220-300,341.66990579491187,526.8346454547356,-11590.362200004183
Ronald Reagan Washington National Airport,John F. Kennedy International Airport,343.6101346680733,9,Boeing 737-600,83.51220271605776,179.3543681589453,-4788.761629843839
Ronald Reagan Washington National Airport,John F. Kennedy International Airport,343.6101346680733,9,Boeing 767-800,83.51220271605776,123.52184619211526,-5891.992063363898
Ronald Reagan Washington National Airport,John F. Kennedy International Airport,343.6101346680733,9,Airbus A200-100,83.2280383140825,156.01572531084648,-4914.495347291664
Ronald Reagan Washington National Airport,John F. Kennedy International Airport,343.6101346680733,9,Airbus A220-300,83.2280383140825,125.05123165406853,-4876.998034508672
Ronald Reagan Washington National Airport,Harry Reid International Airport,3306.0935680441867,3,Boeing 737-600,298.99605511078,759.6731869337536,-24841.31321273374
Ronald Reagan Washington National Airport,Harry Reid International Airport,3306.0935680441867,3,Boeing 767-800,298.99605511078,580.2542498574736,-31159.653217346327
Ronald Reagan Washington National Airport,Harry Reid International Airport,3306.0935680441867,3,Airbus A200-100,315.9674309614281,649.6072352369181,-24360.27132138443
Ronald Reagan Washington National Airport,Harry Reid International Airport,3306.0935680441867,3,Airbus A220-300,315.9674309614281,484.7279995405383,-21812.759979324223
Ronald Reagan Washington National Airport,Orlando International Airport,1219.1398097280048,4,Boeing 737-600,149.99309065537216,350.86126710353943,-11122.302167182199
Ronald Reagan Washington National Airport,Orlando International Airport,1219.1398097280048,4,Boeing 767-800,149.99309065537216,258.50412776887913,-13623.16753341993
Ronald Reagan Washington National Airport,Orlando International Airport,1219.1398097280048,4,Airbus A200-100,154.70800823250886,301.89131382187554,-11019.032954498458
Ronald Reagan Washington National Airport,Orlando International Airport,1219.1398097280048,4,Airbus A220-300,154.70800823250886,231.34977839577004,-10179.390249413882
Ronald Reagan Washington National Airport,Miami International Airport,1474.8092674108805,4,Boeing 737-600,167.4092662468487,400.94417930070114,-12709.930483832224
Ronald Reagan Washington National Airport,Miami International Airport,1474.8092674108805,4,Boeing 767-800,167.4092662468487,297.9212345907194,-15700.44906293091
Ronald Reagan Washington National Airport,Miami International Airport,1474.8092674108805,4,Airbus A200-100,173.6558435350935,344.48945031705733,-12573.864936572592
Ronald Reagan Washington National Airport,Miami International Airport,1474.8092674108805,4,Airbus A220-300,173.6558435350935,262.3907500179693,-11545.193000790649
Ronald Reagan Washington National Airport,Charlotte Douglas International Airport,532.032235819732,4,Boeing 737-600,96.34749571003995,216.26424246895493,-6855.57648626587
Ronald Reagan Washington National Airport,Charlotte Douglas International Airport,532.032235819732,4,Boeing 767-800,96.34749571003995,152.57128430647464,-8040.506682951213
Ronald Reagan Washington National Airport,Charlotte Douglas International Airport,532.032235819732,4,Airbus A200-100,97.19212683816788,187.4095040449612,-6840.4468976410835
Ronald Reagan Washington National Airport,Charlotte Douglas International Airport,532.032235819732,4,Airbus A220-300,97.19212683816788,147.92766416912656,-6508.817223441569
Ronald Reagan Washington National Airport,Seattle-Tacoma International Airport,3679.2632633307976,6,Boeing 737-600,324.41633408125756,832.7731389306117,-24733.362226239162
Ronald Reagan Washington National Airport,Seattle-Tacoma International Airport,3679.2632633307976,6,Boeing 767-800,324.41633408125756,637.7866194846305,-32335.781607870762
Ronald Reagan Washington National Airport,Seattle-Tacoma International Airport,3679.2632633307976,6,Airbus A200-100,343.62328782555437,711.7825680269682,-24556.498596930403
Ronald Reagan Washington National Airport,Seattle-Tacoma International Airport,3679.2632633307976,6,Airbus A220-300,343.62328782555437,530.0347406219242,-22261.459106120816
Ronald Reagan Washington National Airport,Phoenix Sky Harbor International Airport,3135.4129311827105,7,Boeing 737-600,287.3693087305704,726.238675720874,-20843.04999318908
Ronald Reagan Washington National Airport,Phoenix Sky Harbor International Airport,3135.4129311827105,7,Boeing 767-800,287.3693087305704,553.9400512177073,-27530.820545520048
Ronald Reagan Washington National Airport,Phoenix Sky Harbor International Airport,3135.4129311827105,7,Airbus A200-100,303.3181742770301,621.1694346016617,-20809.176059155667
Ronald Reagan Washington National Airport,Phoenix Sky Harbor International Airport,3135.4129311827105,7,Airbus A220-300,303.3181742770301,464.0055681117222,-19024.22829258061
Ronald Reagan Washington National Airport,Newark Liberty International Airport,320.2820067949897,9,Boeing 737-600,75.08319128810895,174.78463741918299,-4666.749819092185
Ronald Reagan Washington National Airport,Newark Liberty International Airport,320.2820067949897,9,Boeing 767-800,75.08319128810895,119.92529885063561,-5720.4367551753185
Ronald Reagan Washington National Airport,Newark Liberty International Airport,320.2820067949897,9,Airbus A200-100,74.90529768321895,152.12893028917725,-4792.061304109084
Ronald Reagan Washington National Airport,Newark Liberty International Airport,320.2820067949897,9,Airbus A220-300,74.90529768321895,122.21895062265332,-4766.53907428348
Ronald Reagan Washington National Airport,San Francisco International Airport,3856.322339983358,10,Boeing 737-600,336.47757908483794,867.4571182767088,-22293.647939711416
Ronald Reagan Washington National Airport,San Francisco International Airport,3856.322339983358,10,Boeing 767-800,336.47757908483794,665.0841958218365,-31059.43194487976
Ronald Reagan Washington National Airport,San Francisco International Airport,3856.322339983358,10,Airbus A200-100,356.74525496877766,741.2831066650715,-22609.134753284685
Ronald Reagan Washington National Airport,San Francisco International Airport,3856.322339983358,10,Airbus A220-300,356.74525496877766,551.5315819874739,-20958.20011552401
Ronald Reagan Washington National Airport,George Bush Intercontinental Airport,1926.0688762015138,10,Boeing 737-600,198.14902161405809,489.3411101269859,-12576.066530263535
Ronald Reagan Washington National Airport,George Bush Intercontinental Airport,1926.0688762015138,10,Boeing 767-800,198.14902161405809,367.49289311140643,-17161.918108302678
Ronald Reagan Washington National Airport,George Bush Intercontinental Airport,1926.0688762015138,10,Airbus A200-100,207.0989963604863,419.6756637359051,-12800.107743945106
Ronald Reagan Washington National Airport,George Bush Intercontinental Airport,1926.0688762015138,10,Airbus A220-300,207.0989963604863,317.17843110301027,-12052.780381914392
Ronald Reagan Washington National Airport,Logan International Airport,644.052932339465,7,Boeing 737-600,110.81823524743349,238.2078987778033,-6836.566694922954
Ronald Reagan Washington National Airport,Logan International Airport,644.052932339465,7,Boeing 767-800,110.81823524743349,169.8417545495498,-8441.135201112624
Ronald Reagan Washington National Airport,Logan International Airport,644.052932339465,7,Airbus A200-100,112.0879333272317,206.0737315357231,-6903.470006446723
Ronald Reagan Washington National Airport,Logan International Airport,644.052932339465,7,Airbus A220-300,112.0879333272317,161.52815948554823,-6622.654538907477
Ronald Reagan Washington National Airport,Fort Lauderdale-Hollywood International Airport,1442.289330065875,4,Boeing 737-600,165.1940116593143,394.5738713981933,-12507.991723322728
Ronald Reagan Washington National Airport,Fort Lauderdale-Hollywood International Airport,1442.289330065875,4,Boeing 767-800,165.1940116593143,292.90756633411604,-15436.228745807914
Ronald Reagan Washington National Airport,Fort Lauderdale-Hollywood International Airport,1442.289330065875,4,Airbus A200-100,171.24576912711387,339.0711702362368,-12376.097713622643
Ronald Reagan Washington National Airport,Fort Lauderdale-Hollywood International Airport,1442.289330065875,4,Airbus A220-300,171.24576912711387,258.4424862658941,-11371.46939569934
Ronald Reagan Washington National Airport,Minneapolis-Saint Paul International Airport,1485.8118999657966,5,Boeing 737-600,168.15876437729258,403.0994773373912,-12375.153954257908
Ronald Reagan Washington National Airport,Minneapolis-Saint Paul International Airport,1485.8118999657966,5,Boeing 767-800,168.15876437729258,299.6175339714476,-15490.22650632384
Ronald Reagan Washington National Airport,Minneapolis-Saint Paul International Airport,1485.8118999657966,5,Airbus A200-100,174.4712560268116,346.3226440337741,-12294.453863198982
Ronald Reagan Washington National Airport,Minneapolis-Saint Paul International Airport,1485.8118999657966,5,Airbus A220-300,174.4712560268116,263.72658578029274,-11340.24318855259
Ronald Reagan Washington National Airport,LaGuardia Airport,345.8220355676308,9,Boeing 737-600,83.66287716425649,179.787655887348,-4800.330412192191
Ronald Reagan Washington National Airport,LaGuardia Airport,345.8220355676308,9,Boeing 767-800,83.66287716425649,123.86285968206181,-5908.258406834348
Ronald Reagan Washington National Airport,LaGuardia Airport,345.8220355676308,9,Airbus A200-100,83.39196377600622,156.38425918770102,-4926.104164412583
Ronald Reagan Washington National Airport,LaGuardia Airport,345.8220355676308,9,Airbus A220-300,83.39196377600622,125.31977977740144,-4887.4714113186565
Ronald Reagan Washington National Airport,Detroit Metropolitan Airport,649.9391338334714,6,Boeing 737-600,111.21920265165737,239.36094269345472,-7109.019997995603
Ronald Reagan Washington National Airport,Detroit Metropolitan Airport,649.9391338334714,6,Boeing 767-800,111.21920265165737,170.74924281649763,-8656.98661079643
Ronald Reagan Washington National Airport,Detroit Metropolitan Airport,649.9391338334714,6,Airbus A200-100,112.52416367510767,207.05445569789833,-7143.378721577493
Ronald Reagan Washington National Airport,Detroit Metropolitan Airport,649.9391338334714,6,Airbus A220-300,112.52416367510767,162.24280649576966,-6814.197872822326
Ronald Reagan Washington National Airport,Philadelphia International Airport,-1,9,Boeing 737-600,53.1974960023467,111.84892862286735,-2986.366394230558
Ronald Reagan Washington National Airport,Philadelphia International Airport,-1,9,Boeing 767-800,53.1974960023467,70.39256507575757,-3357.725354113636
Ronald Reagan Washington National Airport,Philadelphia International Airport,-1,9,Airbus A200-100,51.09487227845193,98.59881799913363,-3105.8627669727093
Ronald Reagan Washington National Airport,Philadelphia International Airport,-1,9,Airbus A220-300,51.09487227845193,83.21192277493687,-3245.264988222538
Ronald Reagan Washington National Airport,Salt Lake City International Airport,2936.0607546561077,2,Boeing 737-600,273.7894601933359,687.1877165496813,-23158.22604772426
Ronald Reagan Washington National Airport,Salt Lake City International Airport,2936.0607546561077,2,Boeing 767-800,273.7894601933359,523.2055000181575,-28619.340850993212
Ronald Reagan Washington National Airport,Salt Lake City International Airport,2936.0607546561077,2,Airbus A200-100,288.5440505225882,587.954551200043,-22636.25022120166
Ronald Reagan Washington National Airport,Salt Lake City International Airport,2936.0607546561077,2,Airbus A220-300,288.5440505225882,439.8021090420768,-20230.89701593553
Ronald Reagan Washington National Airport,San Diego International Airport,3599.417185898151,5,Boeing 737-600,318.9772279891154,817.132146370964,-25085.956893588595
Ronald Reagan Washington National Airport,San Diego International Airport,3599.417185898151,5,Boeing 767-800,318.9772279891154,625.4765790441671,-32337.139136583435
Ronald Reagan Washington National Airport,San Diego International Airport,3599.417185898151,5,Airbus A200-100,337.7058413755064,698.4790857263971,-24796.007543287098
Ronald Reagan Washington National Airport,San Diego International Airport,3599.417185898151,5,Airbus A220-300,337.7058413755064,520.3405837750593,-22374.645102327548
Ronald Reagan Washington National Airport,Baltimore/Washington International Airport,-1,3,Boeing 737-600,53.1974960023467,111.84892862286735,-3657.459965967762
Ronald Reagan Washington National Airport,Baltimore/Washington International Airport,-1,3,Boeing 767-800,53.1974960023467,70.39256507575757,-3780.0807445681817
Ronald Reagan Washington National Airport,Baltimore/Washington International Airport,-1,3,Airbus A200-100,51.09487227845193,98.59881799913363,-3697.455674967511
Ronald Reagan Washington National Airport,Baltimore/Washington International Airport,-1,3,Airbus A220-300,51.09487227845193,83.21192277493687,-3744.536524872159
Ronald Reagan Washington National Airport,Tampa International Airport,1305.1623727238957,4,Boeing 737-600,155.85293827089606,367.7121671232119,-11656.475697805814
Ronald Reagan Washington National Airport,Tampa International Airport,1305.1623727238957,4,Boeing 767-800,155.85293827089606,271.7664101917695,-14322.089817106253
Ronald Reagan Washington National Airport,Tampa International Airport,1305.1623727238957,4,Airbus A200-100,161.0831981778565,316.22388570345527,-11542.171828176117
Ronald Reagan Washington National Airport,Tampa International Airport,1305.1623727238957,4,Airbus A220-300,161.0831981778565,241.79382580379624,-10638.928335367034
Ronald Reagan Washington National Airport,Austin-Bergstrom International Airport,2096.072795233414,3,Boeing 737-600,209.7296700494736,522.6430595550199,-17090.42804744915
Ronald Reagan Washington National Airport,Austin-Bergstrom International Airport,2096.072795233414,3,Boeing 767-800,209.7296700494736,393.7027607168037,-21141.838250492357
Ronald Reagan Washington National Airport,Austin-Bergstrom International Airport,2096.072795233414,3,Airbus A200-100,219.6981010318228,448.0007136392816,-16800.026761473062
Ronald Reagan Washington National Airport,Austin-Bergstrom International Airport,2096.072795233414,3,Airbus A220-300,219.6981010318228,337.8187018422606,-15201.841582901729
Ronald Reagan Washington National Airport,Washington Dulles International Airport,-1,3,Boeing 737-600,53.1974960023467,111.84892862286735,-3657.459965967762
Ronald Reagan Washington National Airport,Washington Dulles International Airport,-1,3,Boeing 767-800,53.1974960023467,70.39256507575757,-3780.0807445681817
Ronald Reagan Washington National Airport,Washington Dulles International Airport,-1,3,Airbus A200-100,51.09487227845193,98.59881799913363,-3697.455674967511
Ronald Reagan Washington National Airport,Washington Dulles International Airport,-1,3,Airbus A220-300,51.09487227845193,83.21192277493687,-3744.536524872159
Ronald Reagan Washington National Airport,Nashville International Airport,899.5875807552859,3,Boeing 737-600,128.22522764633138,288.2644032814281,-9426.245987302696
Ronald Reagan Washington National Airport,Nashville International Airport,899.5875807552859,3,Boeing 767-800,128.22522764633138,209.23807753851375,-11236.084763818188
Ronald Reagan Washington National Airport,Nashville International Airport,899.5875807552859,3,Airbus A200-100,131.02577782445164,248.64940690625255,-9324.35275898447
Ronald Reagan Washington National Airport,Nashville International Airport,899.5875807552859,3,Airbus A220-300,131.02577782445164,192.55276383935734,-8664.87437277108
Ronald Reagan Washington National Airport,Paris Charles de Gaulle Airport,6353.986561743513,18,Boeing 737-600,506.6181936461563,1356.7228250611474,-24013.994003582302
Ronald Reagan Washington National Airport,Paris Charles de Gaulle Airport,6353.986561743513,18,Boeing 767-800,506.6181936461563,1050.1544280132928,-40640.97636411443
Ronald Reagan Washington National Airport,Paris Charles de Gaulle Airport,6353.986561743513,18,Airbus A200-100,541.8488287158248,1157.4291821561894,-26042.156598514262
Ronald Reagan Washington National Airport,Paris Charles de Gaulle Airport,6353.986561743513,18,Airbus A220-300,541.8488287158248,854.7743898382458,-25643.231695147373
San Diego International Airport,Hartsfield-Jackson Atlanta International Airport,3083.441600153375,13,Boeing 737-600,285.8290273253024,716.0580478418084,-16254.517686009047
San Diego International Airport,Hartsfield-Jackson Atlanta International Airport,3083.441600153375,13,Boeing 767-800,285.8290273253024,545.9275200165908,-23857.03262472502
San Diego International Airport,Hartsfield-Jackson Atlanta International Airport,3083.441600153375,13,Airbus A200-100,301.4665440129983,612.5102780755429,-16844.03264707743
San Diego International Airport,Hartsfield-Jackson Atlanta International Airport,3083.441600153375,13,Airbus A220-300,301.4665440129983,457.69569979084304,-16019.349492679507
San Diego International Airport,Dallas/Fort Worth International Airport,1898.8043174352938,17,Boeing 737-600,198.2917628425172,484.00027467812794,-9050.80513648099
San Diego International Airport,Dallas/Fort Worth International Airport,1898.8043174352938,17,Boeing 767-800,198.2917628425172,363.28945780443496,-14422.591474836066
San Diego International Airport,Dallas/Fort Worth International Airport,1898.8043174352938,17,Airbus A200-100,207.0784015902625,415.1330038252131,-9755.625589892508
San Diego International Airport,Dallas/Fort Worth International Airport,1898.8043174352938,17,Airbus A220-300,207.0784015902625,313.86822579877025,-9729.914999761877
San Diego International Airport,Denver International Airport,1381.559039485363,7,Boeing 737-600,163.05707088407505,382.67745702622506,-10982.843016652656
San Diego International Airport,Denver International Airport,1381.559039485363,7,Boeing 767-800,163.05707088407505,283.54464761543727,-14092.168986487231
San Diego International Airport,Denver International Airport,1381.559039485363,7,Airbus A200-100,168.7450064852775,328.9526475507875,-11019.91369295138
San Diego International Airport,Denver International Airport,1381.559039485363,7,Airbus A220-300,168.7450064852775,251.0691877749346,-10293.836698772318
San Diego International Airport,O'Hare International Airport,2806.2419645734058,21,Boeing 737-600,267.2554693620892,661.7576040748536,-9727.836779900346
San Diego International Airport,O'Hare International Airport,2806.2419645734058,21,Boeing 767-800,267.2554693620892,503.19105964445055,-17963.92082930688
San Diego International Airport,O'Hare International Airport,2806.2419645734058,21,Airbus A200-100,281.2323437595421,566.3249103751247,-11043.335752314928
San Diego International Airport,O'Hare International Airport,2806.2419645734058,21,Airbus A220-300,281.2323437595421,424.04073724778254,-11449.09990569013
San Diego International Airport,Los Angeles International Airport,-1,40,Boeing 737-600,53.1974960023467,111.84892862286735,480.9503930783303
San Diego International Airport,Los Angeles International Airport,-1,40,Boeing 767-800,53.1974960023467,70.39256507575757,-1175.555836765151
San Diego International Airport,Los Angeles International Airport,-1,40,Airbus A200-100,51.09487227845193,98.59881799913363,-49.29940899956682
San Diego International Airport,Los Angeles International Airport,-1,40,Airbus A220-300,51.09487227845193,83.21192277493687,-665.6953821994953
San Diego International Airport,John F. Kennedy International Airport,4002.731407650435,15,Boeing 737-600,346.4509488169277,896.1370886857424,-18550.03773579486
San Diego International Airport,John F. Kennedy International Airport,4002.731407650435,15,Boeing 767-800,346.4509488169277,687.6563947548722,-28675.271661278166
San Diego International Airport,John F. Kennedy International Airport,4002.731407650435,15,Airbus A200-100,367.5957293512191,765.6769216523523,-19524.761502134985
San Diego International Airport,John F. Kennedy International Airport,4002.731407650435,15,Airbus A220-300,367.5957293512191,569.3071886472395,-18787.137225358907
San Diego International Airport,Harry Reid International Airport,418.6963412029478,5,Boeing 737-600,88.62706692143067,194.06295291985379,-5957.732654639511
San Diego International Airport,Harry Reid International Airport,418.6963412029478,5,Boeing 767-800,88.62706692143067,135.09804716134875,-6984.56903824173
San Diego International Airport,Harry Reid International Airport,418.6963412029478,5,Airbus A200-100,88.7927275335643,168.52614600742163,-5982.678183263468
San Diego International Airport,Harry Reid International Airport,418.6963412029478,5,Airbus A220-300,88.7927275335643,134.1674899173399,-5769.202066445616
San Diego International Airport,Orlando International Airport,3509.9747761247218,6,Boeing 737-600,312.88442078384094,799.6113349452149,-23748.45664787288
San Diego International Airport,Orlando International Airport,3509.9747761247218,6,Boeing 767-800,312.88442078384094,611.6870515331607,-31012.533512731246
San Diego International Airport,Orlando International Airport,3509.9747761247218,6,Airbus A200-100,331.07720428755465,683.5767191530991,-23583.396810781924
San Diego International Airport,Orlando International Airport,3509.9747761247218,6,Airbus A220-300,331.07720428755465,509.4813308601418,-21398.215896125956
San Diego International Airport,Miami International Airport,3708.242908112901,7,Boeing 737-600,326.3904243252701,838.4499413859418,-24063.513317776524
San Diego International Airport,Miami International Airport,3708.242908112901,7,Boeing 767-800,326.3904243252701,642.254473268918,-31920.047321465223
San Diego International Airport,Miami International Airport,3708.242908112901,7,Airbus A200-100,345.77098877284465,716.6109854499877,-24006.468012574587
San Diego International Airport,Miami International Airport,3708.242908112901,7,Airbus A220-300,345.77098877284465,533.5531754770506,-21875.680194559074
San Diego International Airport,Charlotte Douglas International Airport,3389.5868537482606,6,Boeing 737-600,304.68360863285585,776.0286285843414,-23048.050268954936
San Diego International Airport,Charlotte Douglas International Airport,3389.5868537482606,6,Boeing 767-800,304.68360863285585,593.1265881935844,-30071.518021414726
San Diego International Airport,Charlotte Douglas International Airport,3389.5868537482606,6,Airbus A200-100,322.1551744671648,663.5183938598026,-22891.38458816319
San Diego International Airport,Charlotte Douglas International Airport,3389.5868537482606,6,Airbus A220-300,322.1551744671648,494.8649659802254,-20784.328571169466
San Diego International Airport,Seattle-Tacoma International Airport,1681.1796250447092,9,Boeing 737-600,181.4671925161831,441.36992508646455,-11784.576999808602
San Diego International Airport,Seattle-Tacoma International Airport,1681.1796250447092,9,Boeing 767-800,181.4671925161831,329.7377937739591,-15728.492763017846
San Diego International Airport,Seattle-Tacoma International Airport,1681.1796250447092,9,Airbus A200-100,188.95008940716582,378.8736616449093,-11934.520341814645
San Diego International Airport,Seattle-Tacoma International Airport,1681.1796250447092,9,Airbus A220-300,188.95008940716582,287.4462903747705,-11210.405324616051
San Diego International Airport,Phoenix Sky Harbor International Airport,491.3337244999386,11,Boeing 737-600,93.57511755474067,208.29183940033087,-5144.808433188171
San Diego International Airport,Phoenix Sky Harbor International Airport,491.3337244999386,11,Boeing 767-800,93.57511755474067,146.2967078172798,-6685.759547249686
San Diego International Airport,Phoenix Sky Harbor International Airport,491.3337244999386,11,Airbus A200-100,94.1759328174322,180.6285582250594,-5328.542467639252
San Diego International Airport,Phoenix Sky Harbor International Airport,491.3337244999386,11,Airbus A220-300,94.1759328174322,142.98643518388562,-5290.498101803767
San Diego International Airport,Newark Liberty International Airport,3967.9675901993296,15,Boeing 737-600,344.0828413611303,889.3272286703102,-18409.07363347542
San Diego International Airport,Newark Liberty International Airport,3967.9675901993296,15,Boeing 767-800,344.0828413611303,682.2967827056895,-28451.77583882725
San Diego International Airport,Newark Liberty International Airport,3967.9675901993296,15,Airbus A200-100,365.01935948083093,759.8847795079723,-19377.061877453292
San Diego International Airport,Newark Liberty International Airport,3967.9675901993296,15,Airbus A220-300,365.01935948083093,565.0864941585081,-18647.85430723077
San Diego International Airport,San Francisco International Airport,717.3505960622982,16,Boeing 737-600,115.81126411138672,252.56612713154396,-4975.552704491415
San Diego International Airport,San Francisco International Airport,717.3505960622982,16,Boeing 767-800,115.81126411138672,181.14221205017898,-7372.488030442284
San Diego International Airport,San Francisco International Airport,717.3505960622982,16,Airbus A200-100,117.52007243712546,218.28615578201712,-5348.01081665942
San Diego International Airport,San Francisco International Airport,717.3505960622982,16,Airbus A220-300,117.52007243712546,170.42726976729372,-5453.672632553398
San Diego International Airport,George Bush Intercontinental Airport,2115.847618300151,16,Boeing 737-600,211.0767288414857,526.5167358882888,-10372.379696999287
San Diego International Airport,George Bush Intercontinental Airport,2115.847618300151,16,Boeing 767-800,211.0767288414857,396.75148746058,-16147.785539645603
San Diego International Airport,George Bush Intercontinental Airport,2115.847618300151,16,Airbus A200-100,221.1636264567292,451.2954779799241,-11056.739210508142
San Diego International Airport,George Bush Intercontinental Airport,2115.847618300151,16,Airbus A220-300,221.1636264567292,340.2195741529845,-10887.026372895503
San Diego International Airport,Logan International Airport,4238.818663738077,11,Boeing 737-600,362.53318697003675,942.3840570356821,-23276.88620878134
San Diego International Airport,Logan International Airport,4238.818663738077,11,Boeing 767-800,362.53318697003675,724.0544716969546,-33089.28935655082
San Diego International Airport,Logan International Airport,4238.818663738077,11,Airbus A200-100,385.09231453557993,805.0123872599358,-23747.865424168107
San Diego International Airport,Logan International Airport,4238.818663738077,11,Airbus A220-300,385.09231453557993,597.9706742391294,-22124.914946847784
San Diego International Airport,Fort Lauderdale-Hollywood International Airport,3709.3108485699536,7,Boeing 737-600,326.46317231280767,838.6591394991113,-24069.517303624492
San Diego International Airport,Fort Lauderdale-Hollywood International Airport,3709.3108485699536,7,Boeing 767-800,326.46317231280767,642.4191199320608,-31928.230260623415
San Diego International Airport,Fort Lauderdale-Hollywood International Airport,3709.3108485699536,7,Airbus A200-100,345.85013455770525,716.7889193876998,-24012.428799487945
San Diego International Airport,Fort Lauderdale-Hollywood International Airport,3709.3108485699536,7,Airbus A220-300,345.85013455770525,533.6828347242755,-21880.996223695296
San Diego International Airport,Minneapolis-Saint Paul International Airport,2494.460245227093,8,Boeing 737-600,243.70768162187716,600.682899977543,-16638.91632937794
San Diego International Airport,Minneapolis-Saint Paul International Airport,2494.460245227093,8,Boeing 767-800,243.70768162187716,455.1230054937893,-22164.49036754754
San Diego International Airport,Minneapolis-Saint Paul International Airport,2494.460245227093,8,Airbus A200-100,255.8167400411889,514.3776799245855,-16717.27459754903
San Diego International Airport,Minneapolis-Saint Paul International Airport,2494.460245227093,8,Airbus A220-300,255.8167400411889,386.18714460413685,-15447.485784165474
San Diego International Airport,LaGuardia Airport,3994.2070896678997,15,Boeing 737-600,345.87027320503836,894.4672659664812,-18515.47240550616
San Diego International Airport,LaGuardia Airport,3994.2070896678997,15,Boeing 767-800,345.87027320503836,686.342182429528,-28620.469007311312
San Diego International Airport,LaGuardia Airport,3994.2070896678997,15,Airbus A200-100,366.96398641773084,764.2566500867171,-19488.544577211287
San Diego International Airport,LaGuardia Airport,3994.2070896678997,15,Airbus A220-300,366.96398641773084,568.2722464410309,-18752.984132554022
San Diego International Airport,Detroit Metropolitan Airport,3191.133208934256,10,Boeing 737-600,291.16496797795094,737.1536821652242,-18944.849631646255
San Diego International Airport,Detroit Metropolitan Airport,3191.133208934256,10,Boeing 767-800,291.16496797795094,562.5305655489087,-26270.17741113404
San Diego International Airport,Detroit Metropolitan Airport,3191.133208934256,10,Airbus A200-100,307.4476415017,630.453218510469,-19228.823164569305
San Diego International Airport,Detroit Metropolitan Airport,3191.133208934256,10,Airbus A220-300,307.4476415017,470.77059814754347,-17889.28272960665
San Diego International Airport,Philadelphia International Airport,3876.108988644921,14,Boeing 737-600,337.8254434350807,871.3331111175211,-18907.928511250204
San Diego International Airport,Philadelphia International Airport,3876.108988644921,14,Boeing 767-800,337.8254434350807,668.1347457428462,-28529.353643219532
San Diego International Airport,Philadelphia International Airport,3876.108988644921,14,Airbus A200-100,358.2116567964627,744.5798413165486,-19731.365794888537
San Diego International Airport,Philadelphia International Airport,3876.108988644921,14,Airbus A220-300,358.2116567964627,553.933890050269,-18833.75226170915
San Diego International Airport,Salt Lake City International Airport,1014.2325343317233,3,Boeing 737-600,136.0348293885955,310.72212347942803,-10160.613437777294
San Diego International Airport,Salt Lake City International Airport,1014.2325343317233,3,Boeing 767-800,136.0348293885955,226.91313510175442,-12185.235354964212
San Diego International Airport,Salt Lake City International Airport,1014.2325343317233,3,Airbus A200-100,139.52219236815995,267.7508726237197,-10040.65772338949
San Diego International Airport,Salt Lake City International Airport,1014.2325343317233,3,Airbus A220-300,139.52219236815995,206.47187167040934,-9291.23422516842
San Diego International Airport,Ronald Reagan Washington National Airport,3719.7236037594084,5,Boeing 737-600,327.17248806140816,840.6988868690567,-25809.455826880036
San Diego International Airport,Ronald Reagan Washington National Airport,3719.7236037594084,5,Boeing 767-800,327.17248806140816,644.0244766584067,-33296.065443239626
San Diego International Airport,Ronald Reagan Washington National Airport,3719.7236037594084,5,Airbus A200-100,346.6218308415087,718.5238312182771,-25507.59600824884
San Diego International Airport,Ronald Reagan Washington National Airport,3719.7236037594084,5,Airbus A220-300,346.6218308415087,534.947053146273,-23002.72328528974
