source airport,destination airport,Fuel for Boeing 737-600 (Gallons),Fuel for Boeing 767-800 (Gallons),Fuel for Airbus A200-100 (Gallons),Fuel for Airbus A220-300 (Gallons),Fuel for Boeing 747-400 (Gallons)
Nashville International Airport,Austin-Bergstrom International Airport,1367.7457985578676,1671.689309348505,1253.7669820113788,1139.7881654648897,3419.364496394669
Nashville International Airport,Washington Dulles International Airport,989.2865903186984,1209.1280548339646,906.8460411254736,824.4054919322485,2473.2164757967457
Nashville International Airport,Paris Charles de Gaulle Airport,-1,-1,-1,-1,20473.909737208316
Paris Charles de Gaulle Airport,Hartsfield-Jackson Atlanta International Airport,-1,-1,-1,-1,19320.82253598208
Paris Charles de Gaulle Airport,Dallas/Fort Worth International Airport,-1,-1,-1,-1,21664.52646932804
Paris Charles de Gaulle Airport,Denver International Airport,-1,-1,-1,-1,21371.680617987437
Paris Charles de Gaulle Airport,O'Hare International Airport,-1,-1,-1,-1,18281.102753360712
Paris Charles de Gaulle Airport,Los Angeles International Airport,-1,-1,-1,-1,24686.659367313925
Paris Charles de Gaulle Airport,John F. Kennedy International Airport,6425.534303502085,-1,-1,5354.61191958507,16063.835758755211
Paris Charles de Gaulle Airport,Harry Reid International Airport,-1,-1,-1,-1,23734.557047500315
Paris Charles de Gaulle Airport,Orlando International Airport,-1,-1,-1,-1,19806.124155378915
Paris Charles de Gaulle Airport,Miami International Airport,-1,-1,-1,-1,20153.904884036627
Paris Charles de Gaulle Airport,Charlotte Douglas International Airport,-1,-1,-1,-1,18380.56036038416
Paris Charles de Gaulle Airport,Seattle-Tacoma International Airport,-1,-1,-1,-1,21936.889178100955
Paris Charles de Gaulle Airport,Phoenix Sky Harbor International Airport,-1,-1,-1,-1,23900.245495701252
Paris Charles de Gaulle Airport,Newark Liberty International Airport,6450.521152681895,-1,-1,5375.434293901579,16126.302881704736
Paris Charles de Gaulle Airport,San Francisco International Airport,-1,-1,-1,-1,24322.29482896931
Paris Charles de Gaulle Airport,George Bush Intercontinental Airport,-1,-1,-1,-1,21995.300502097514
Paris Charles de Gaulle Airport,Logan International Airport,6104.679431154078,-1,5595.956145224572,5087.232859295064,15261.698577885194
Paris Charles de Gaulle Airport,Fort Lauderdale-Hollywood International Airport,-1,-1,-1,-1,20072.039658953425
Paris Charles de Gaulle Airport,Minneapolis-Saint Paul International Airport,-1,-1,-1,-1,18572.10057767173
Paris Charles de Gaulle Airport,LaGuardia Airport,6422.9975412233935,-1,-1,5352.497951019494,16057.493853058484
Paris Charles de Gaulle Airport,Detroit Metropolitan Airport,-1,-1,-1,-1,17468.146424301583
Paris Charles de Gaulle Airport,Philadelphia International Airport,6587.1061944318735,-1,-1,5489.255162026561,16467.765486079683
Paris Charles de Gaulle Airport,Salt Lake City International Airport,-1,-1,-1,-1,22211.51405914458
Paris Charles de Gaulle Airport,Ronald Reagan Washington National Airport,6792.069126547387,-1,-1,5660.057605456156,16980.172816368467
Paris Charles de Gaulle Airport,San Diego International Airport,-1,-1,-1,-1,24807.190289708866
Paris Charles de Gaulle Airport,Baltimore/Washington International Airport,6741.074777265713,-1,-1,5617.562314388094,16852.68694316428
Paris Charles de Gaulle Airport,Tampa International Airport,-1,-1,-1,-1,20124.137185188203
Paris Charles de Gaulle Airport,Austin-Bergstrom International Airport,-1,-1,-1,-1,22348.45925379767
Paris Charles de Gaulle Airport,Washington Dulles International Airport,6814.818735163794,-1,-1,5679.015612636495,17037.046837909485
Paris Charles de Gaulle Airport,Nashville International Airport,-1,-1,-1,-1,19221.279009798116
