source airport,destination airport,airplane type,total Cost,break even cost per ticket, profit/loss per flight, percent full
Dallas/Fort Worth International Airport,LaGuardia Airport,Airbus A200-100,19228.99744382089,474.7900603412565,-2611.3453318769098,0.25925925925925924
Dallas/Fort Worth International Airport,LaGuardia Airport,Airbus A220-300,17152.31597420895,357.33991612935307,-4645.418909681592,0.21875
Dallas/Fort Worth International Airport,Detroit Metropolitan Airport,Boeing 737-600,15191.501755580251,425.53226206107155,-5404.259728175606,0.19327731092436976
Dallas/Fort Worth International Airport,Detroit Metropolitan Airport,Boeing 767-800,17989.377194475313,317.2729663928627,-10692.098967439471,0.12169312169312169
Dallas/Fort Worth International Airport,Detroit Metropolitan Airport,Airbus A200-100,14798.81748345463,365.40290082604025,-6394.550764455704,0.17037037037037037
Dallas/Fort Worth International Airport,Detroit Metropolitan Airport,Airbus A220-300,13326.251462983542,277.63023881215713,-6940.755970303928,0.14375
Dallas/Fort Worth International Airport,Philadelphia International Airport,Boeing 737-600,18793.96923832679,526.4417153592939,-1421.3926314700911,0.2773109243697479
Dallas/Fort Worth International Airport,Philadelphia International Airport,Boeing 767-800,22492.461547908486,396.69244352572287,-9401.610911559632,0.1746031746031746
Dallas/Fort Worth International Airport,Philadelphia International Airport,Airbus A200-100,18274.8825983855,451.23166909593823,-3384.2375182195374,0.24444444444444444
Dallas/Fort Worth International Airport,Philadelphia International Airport,Airbus A220-300,16328.307698605659,340.17307705428453,-5102.596155814268,0.20625
Dallas/Fort Worth International Airport,Salt Lake City International Airport,Boeing 737-600,15050.166154011255,421.57328162496515,-12099.153182636499,0.058823529411764705
Dallas/Fort Worth International Airport,Salt Lake City International Airport,Boeing 767-800,17812.707692514072,314.15710216074206,-15613.607977388878,0.037037037037037035
Dallas/Fort Worth International Airport,Salt Lake City International Airport,Airbus A200-100,14662.441025800335,362.0355808839589,-12128.191959612623,0.05185185185185185
Dallas/Fort Worth International Airport,Salt Lake City International Airport,Airbus A220-300,13208.47179500938,275.1764957293621,-11282.236324903846,0.04375
Dallas/Fort Worth International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,17525.34074251716,490.90590315174126,-12125.375807848006,0.09243697478991597
Dallas/Fort Worth International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,20906.675928146447,368.72444317718606,-16850.707053197402,0.0582010582010582
Dallas/Fort Worth International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,17050.767383130595,421.00660205260726,-12419.694760551914,0.08148148148148149
Dallas/Fort Worth International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,15271.117285430966,318.1482767798118,-11771.486240853035,0.06875
Dallas/Fort Worth International Airport,San Diego International Airport,Boeing 737-600,17056.092947900026,477.7617072240904,-8934.14392509049,0.14285714285714285
Dallas/Fort Worth International Airport,San Diego International Airport,Boeing 767-800,20320.116184875034,358.3794741600535,-14227.665124154126,0.08994708994708994
Dallas/Fort Worth International Airport,San Diego International Airport,Airbus A200-100,16597.98442341231,409.8267758867237,-9630.929233338005,0.1259259259259259
Dallas/Fort Worth International Airport,San Diego International Airport,Airbus A220-300,14880.077456583358,310.00161367882,-9610.05002404342,0.10625
Dallas/Fort Worth International Airport,Baltimore/Washington International Airport,Boeing 737-600,17811.10346708711,498.9104612629443,-12323.088393194721,0.09243697478991597
Dallas/Fort Worth International Airport,Baltimore/Washington International Airport,Boeing 767-800,21263.87933385889,375.0243268758182,-17138.611738224892,0.0582010582010582
Dallas/Fort Worth International Airport,Baltimore/Washington International Airport,Airbus A200-100,17326.503345434936,427.8148974181466,-12620.539473835324,0.08148148148148149
Dallas/Fort Worth International Airport,Baltimore/Washington International Airport,Airbus A220-300,15509.25288923926,323.10943519248457,-11955.04910212193,0.06875
Dallas/Fort Worth International Airport,Tampa International Airport,Boeing 737-600,14525.225828723822,406.86907083260013,-7608.4516245696195,0.14285714285714285
Dallas/Fort Worth International Airport,Tampa International Airport,Boeing 767-800,17156.532285904777,302.58434366675095,-12012.598443570012,0.08994708994708994
Dallas/Fort Worth International Airport,Tampa International Airport,Airbus A200-100,14155.919659294917,349.5288804764177,-8213.928691195815,0.1259259259259259
Dallas/Fort Worth International Airport,Tampa International Airport,Airbus A220-300,12771.021523936519,266.0629484153441,-8247.951400875669,0.10625
Dallas/Fort Worth International Airport,Austin-Bergstrom International Airport,Boeing 737-600,6137.716102490049,171.9248207980406,-3902.693432115521,0.1092436974789916
Dallas/Fort Worth International Airport,Austin-Bergstrom International Airport,Boeing 767-800,6672.145128112561,117.67451725066246,-5142.376403853948,0.06878306878306878
Dallas/Fort Worth International Airport,Austin-Bergstrom International Airport,Airbus A200-100,6062.708519946538,149.69650666534662,-4116.653933297032,0.0962962962962963
Dallas/Fort Worth International Airport,Austin-Bergstrom International Airport,Airbus A220-300,5781.430085408374,120.44646011267446,-4215.626103943606,0.08125
Dallas/Fort Worth International Airport,Washington Dulles International Airport,Boeing 737-600,17295.7853985744,484.47578147267234,-11966.551802375005,0.09243697478991597
Dallas/Fort Worth International Airport,Washington Dulles International Airport,Boeing 767-800,20619.731748218004,363.66369926310415,-16619.431056323858,0.0582010582010582
Dallas/Fort Worth International Airport,Washington Dulles International Airport,Airbus A200-100,16829.266612659514,415.53744722616085,-12258.354693171745,0.08148148148148149
Dallas/Fort Worth International Airport,Washington Dulles International Airport,Airbus A220-300,15079.821165478668,314.16294094747224,-11624.028815056474,0.06875
Dallas/Fort Worth International Airport,Nashville International Airport,Boeing 737-600,11137.403481169544,311.97208630727016,-7705.710531789572,0.09243697478991597
Dallas/Fort Worth International Airport,Nashville International Airport,Boeing 767-800,12921.754351461932,227.89690214218575,-10414.888427897888,0.0582010582010582
Dallas/Fort Worth International Airport,Nashville International Airport,Airbus A200-100,10886.968271303947,268.8140313902209,-7930.0139260115175,0.08148148148148149
Dallas/Fort Worth International Airport,Nashville International Airport,Airbus A220-300,9947.836234307953,207.24658821474904,-7668.123763945714,0.06875
Dallas/Fort Worth International Airport,Paris Charles de Gaulle Airport,Boeing 737-600,61603.24554785403,1725.5811077830263,57461.850889174784,0.5798319327731093
Dallas/Fort Worth International Airport,Paris Charles de Gaulle Airport,Boeing 767-800,76004.05693481753,1340.45955793329,16487.652562579475,0.36507936507936506
Dallas/Fort Worth International Airport,Paris Charles de Gaulle Airport,Airbus A200-100,59582.07903740301,1471.1624453679756,41928.1296929873,0.5111111111111111
Dallas/Fort Worth International Airport,Paris Charles de Gaulle Airport,Airbus A220-300,52002.70462321169,1083.3896796502436,22751.183272655115,0.43125
Denver International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,17605.59265849647,493.1538559802933,-11687.74638673295,0.10084033613445378
Denver International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,21006.99082312059,370.49366531076885,-16561.066839391366,0.06349206349206349
Denver International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,17128.203442408878,422.9186035162686,-12053.180200213654,0.08888888888888889
Denver International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,15337.99388208039,319.5415392100081,-11503.495411560292,0.075
Denver International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,11256.90586700076,315.31949207285044,-6527.113485908003,0.12605042016806722
Denver International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,13071.13233375095,230.53143445768873,-9613.160816885618,0.07936507936507936
Denver International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,11002.277590965647,271.66117508557153,-6927.359964682073,0.1111111111111111
Denver International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,10047.421555833967,209.32128241320765,-6907.602319635853,0.09375
Denver International Airport,O'Hare International Airport,Boeing 737-600,14048.563264788583,393.51717828539455,-6571.736877366086,0.15966386554621848
Denver International Airport,O'Hare International Airport,Boeing 767-800,16560.704080985728,292.0759097175614,-11011.26179635206,0.10052910052910052
Denver International Airport,O'Hare International Airport,Airbus A200-100,13695.98209760302,338.1723974716795,-7270.70654564111,0.14074074074074075
Denver International Airport,O'Hare International Airport,Airbus A220-300,12373.802720657153,257.78755668035734,-7475.8391437303635,0.11875
Denver International Airport,Los Angeles International Airport,Boeing 737-600,13633.47664342321,381.89010205667256,114.56703061700318,0.3025210084033613
Denver International Airport,Los Angeles International Airport,Boeing 767-800,16041.845804279013,282.9249700931043,-5856.546880927259,0.19047619047619047
Denver International Airport,Los Angeles International Airport,Airbus A200-100,13295.459919092573,328.2829609652487,-1477.2733243436196,0.26666666666666666
Denver International Airport,Los Angeles International Airport,Airbus A220-300,12027.897202852675,250.5811917260974,-3006.974300713169,0.225
Denver International Airport,John F. Kennedy International Airport,Boeing 737-600,22487.72899277727,629.9083751478228,-14298.920115855573,0.1092436974789916
Denver International Airport,John F. Kennedy International Airport,Boeing 767-800,27109.661240971585,478.1245368778058,-20894.04226156011,0.06878306878306878
Denver International Airport,John F. Kennedy International Airport,Airbus A200-100,21839.036747416667,539.2354752448559,-14828.97556923354,0.0962962962962963
Denver International Airport,John F. Kennedy International Airport,Airbus A220-300,19406.440827314393,404.3008505690498,-14150.529769916746,0.08125
Denver International Airport,Harry Reid International Airport,Boeing 737-600,11027.863537973386,308.90374055947865,-9792.248575735472,0.03361344537815126
Denver International Airport,Harry Reid International Airport,Boeing 767-800,12784.829422466735,225.48200039623873,-11882.90142088178,0.021164021164021163
Denver International Airport,Harry Reid International Airport,Airbus A200-100,10781.271834886604,266.20424283670627,-9716.454863539779,0.02962962962962963
Denver International Airport,Harry Reid International Airport,Airbus A220-300,9856.552948311157,205.34485308981576,-9035.173535951893,0.025
Denver International Airport,Orlando International Airport,Boeing 737-600,21603.215034091932,605.1320737840878,-18577.554665171494,0.04201680672268908
Denver International Airport,Orlando International Airport,Boeing 767-800,26004.01879261492,458.6246700637552,-23710.895442296143,0.026455026455026454
Denver International Airport,Orlando International Airport,Airbus A200-100,20985.55836622906,518.1619349686188,-18394.748691385965,0.037037037037037035
Denver International Airport,Orlando International Airport,Airbus A220-300,18669.345861743277,388.9447054529849,-16724.622334478354,0.03125
Denver International Airport,Miami International Airport,Boeing 737-600,23486.464187252775,657.8841509034391,-19539.15928183214,0.05042016806722689
Denver International Airport,Miami International Airport,Boeing 767-800,28358.08023406597,500.1425085373187,-25357.225182842056,0.031746031746031744
Denver International Airport,Miami International Airport,Airbus A200-100,22802.72860173514,563.030335845312,-19424.546586663266,0.044444444444444446
Denver International Airport,Miami International Airport,Airbus A220-300,20238.72015604398,421.6400032509162,-17708.880136538482,0.0375
Denver International Airport,Charlotte Douglas International Airport,Boeing 737-600,19183.03669556637,537.339963461243,-16496.336878260154,0.04201680672268908
Denver International Airport,Charlotte Douglas International Airport,Boeing 767-800,22978.795869457965,405.26976842077545,-20952.447027354086,0.026455026455026454
Denver International Airport,Charlotte Douglas International Airport,Airbus A200-100,18650.298565897378,460.50119915795995,-16347.792570107578,0.037037037037037035
Denver International Airport,Charlotte Douglas International Airport,Airbus A220-300,16652.530579638642,346.9277204091384,-14917.89197759295,0.03125
Denver International Airport,Seattle-Tacoma International Airport,Boeing 737-600,15432.66717380379,432.2875959048681,-11974.366406564845,0.06722689075630252
Denver International Airport,Seattle-Tacoma International Airport,Boeing 767-800,18290.833967254737,322.5896643254804,-15710.116652650893,0.042328042328042326
Denver International Airport,Seattle-Tacoma International Airport,Airbus A200-100,15031.520957179098,371.1486656093605,-12062.331632304215,0.05925925925925926
