item,net profit,time,location
TICKET_SALES,3747.7309515274272,430,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,439,Philadelphia International Airport
TICKET_SALES,101763.1947765217645,439,Philadelphia International Airport
TAKEOFF_FEE,-2000,441,Orlando International Airport
TICKET_SALES,2751.6825625092888,441,Orlando International Airport
FUEL,-22055.59634833746826188871637,446,Philadelphia International Airport
LANDING_FEE,-2000,446,Los Angeles International Airport
LANDING_FEE,-2000,447,Philadelphia International Airport
TAKEOFF_FEE,-2000,448,Nashville International Airport
TICKET_SALES,8947.64615662391552,448,Nashville International Airport
LANDING_FEE,-2000,451,Los Angeles International Airport
TAKEOFF_FEE,-2000,452,Los Angeles International Airport
TICKET_SALES,127771.6228166116494,452,Los Angeles International Airport
TAKEOFF_FEE,-2000,454,Los Angeles International Airport
TICKET_SALES,58379.14290326580990,454,Los Angeles International Airport
TAKEOFF_FEE,-2000,463,Fort Lauderdale-Hollywood International Airport
TICKET_SALES,2748.96906677005632,463,Fort Lauderdale-Hollywood International Airport
TAKEOFF_FEE,-2000,464,Phoenix Sky Harbor International Airport
